,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401021866,1,2,2,180.0,221.0
1,1522401021867,1,3,2,180.0,221.0
2,1522401022080,1,4,2,,
3,1522401022186,1,5,2,,
4,1522401022293,1,4,2,,
5,1522401022401,1,5,2,,
6,1522401022506,1,4,2,,
7,1522401022613,1,5,2,,
8,1522401022720,1,4,2,,
9,1522401022830,1,5,2,,
10,1522401022936,1,4,2,,
11,1522401023045,1,5,2,,
12,1522401023369,2,2,2,180.0,292.0
13,1522401023369,2,3,2,180.0,292.0
14,1522401023388,2,4,2,,
15,1522401023493,2,5,2,,
16,1522401023600,2,4,2,,
17,1522401023706,2,5,2,,
18,1522401023814,2,4,2,,
19,1522401023920,2,5,2,,
20,1522401024024,2,4,2,,
21,1522401024130,2,5,2,,
22,1522401024236,2,4,2,,
23,1522401024343,2,5,2,,
24,1522401024450,2,4,2,,
25,1522401024558,2,5,2,,
26,1522401024662,2,4,2,,
27,1522401024770,2,5,2,,
28,1522401024875,2,4,2,,
29,1522401024983,2,5,2,,
30,1522401025089,2,4,2,,
31,1522401025196,2,5,2,,
32,1522401025303,2,4,2,,
33,1522401025412,2,5,2,,
34,1522401025516,2,4,2,,
35,1522401025622,2,5,2,,
36,1522401025944,3,2,2,180.0,363.0
37,1522401025944,3,3,2,180.0,363.0
38,1522401025963,3,4,2,,
39,1522401026071,3,5,2,,
40,1522401026178,3,4,2,,
41,1522401026283,3,5,2,,
42,1522401026390,3,4,2,,
43,1522401026497,3,5,2,,
44,1522401026603,3,4,2,,
45,1522401026710,3,5,2,,
46,1522401026817,3,4,2,,
47,1522401026921,3,5,2,,
48,1522401027026,3,4,2,,
49,1522401027132,3,5,2,,
50,1522401027234,3,4,2,,
51,1522401027341,3,5,2,,
52,1522401027446,3,4,2,,
53,1522401027554,3,5,2,,
54,1522401027661,3,4,2,,
55,1522401027770,3,5,2,,
56,1522401027875,3,4,2,,
57,1522401027981,3,5,2,,
58,1522401028088,3,4,2,,
59,1522401028195,3,5,2,,
60,1522401028303,3,4,2,,
61,1522401028411,3,5,2,,
62,1522401028751,4,2,2,180.0,434.0
63,1522401028753,4,3,2,180.0,434.0
64,1522401028771,4,4,2,,
65,1522401028877,4,5,2,,
66,1522401028984,4,4,2,,
67,1522401029092,4,5,2,,
68,1522401029197,4,4,2,,
69,1522401029304,4,5,2,,
70,1522401029410,4,4,2,,
71,1522401029517,4,5,2,,
72,1522401029624,4,4,2,,
73,1522401029730,4,5,2,,
74,1522401029837,4,4,2,,
75,1522401029945,4,5,2,,
76,1522401030050,4,4,2,,
77,1522401030158,4,5,2,,
78,1522401030267,4,4,2,,
79,1522401030375,4,5,2,,
80,1522401030482,4,4,2,,
81,1522401030589,4,5,2,,
82,1522401030697,4,4,2,,
83,1522401030799,4,5,2,,
84,1522401030906,4,4,2,,
85,1522401031012,4,5,2,,
86,1522401031118,4,4,2,,
87,1522401031224,4,5,2,,
88,1522401031558,5,2,2,76.0,473.0
89,1522401031561,5,3,2,76.0,473.0
90,1522401031607,6,2,7,180.0,565.0
91,1522401031609,6,3,7,180.0,565.0
